"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HLF",89.9335108894962,-0.102673231703951,0.22235320033666,-0.46175738216718,0.644255316078566,0.88102204802656
"IMP3",1425.02192718477,-0.0493933939970869,0.106777455297533,-0.462582610340858,0.643663575696687,0.88102204802656
"INO80C",79.0654105617795,0.0634241860457202,0.137199381255361,0.46227749327581,0.643882337480073,0.88102204802656
"KRT17",3.75396664243086,0.242048243243336,0.523045039831087,0.46276749574282,0.643531032218592,0.88102204802656
"LPCAT1",44.530196978529,-0.199935337655794,0.433082330637148,-0.461656649352677,0.644327563278677,0.88102204802656
"MAP1A",74.7787206259795,0.112643376645605,0.243940897035142,0.461765034131923,0.644249828103294,0.88102204802656
"MEX3A",16.3036312742889,-0.0918731029817189,0.198844279053277,-0.462035435060735,0.644055909497993,0.88102204802656
"NXF3",21.9943063612125,-0.122133690088186,0.264422035131906,-0.46188922956916,0.644160758072017,0.88102204802656
"PCP4L1",2.63766877414818,0.262037701780871,0.566820873095754,0.46229367022023,0.643870738215324,0.88102204802656
"PSEN2",231.299109780809,-0.0439411089157109,0.0948521468100244,-0.463258981409443,0.643178743597276,0.88102204802656
"RPL27",4132.92202099778,-0.0691043381983963,0.14912863991093,-0.463387436777204,0.643086682177535,0.88102204802656
"SLC12A6",654.134080192452,-0.104845958164465,0.227209310179785,-0.461450976993432,0.644475085246378,0.88102204802656
"TEX52",8.71827403634303,-0.217735428819591,0.471139613659197,-0.462146299116108,0.64397641010498,0.88102204802656
"TIGD5",105.658727295669,-0.0497127312742931,0.10726242786798,-0.463468264353292,0.643028757462178,0.88102204802656
"TIMM8B",453.986460859325,-0.0674069143090564,0.145536047411044,-0.463163013618721,0.643247525389005,0.88102204802656
"TSHR",10.7338893568115,-0.257898090996963,0.558011948467348,-0.462173062253082,0.643957219164518,0.88102204802656
"XRN1",1134.49204596174,-0.0540332177993327,0.116590258168269,-0.463445391135073,0.643045149230018,0.88102204802656
"TRIM24",226.189358650591,-0.0369194735087903,0.0800415893149953,-0.461253628579232,0.644616649887296,0.881115787834589
"CSNK1G3",647.471764833882,0.0458582565704355,0.0994501270887143,0.461118129386881,0.644713855467474,0.881155259372442
"DDB1",1515.95620131285,0.0565576841599956,0.122667359743569,0.461065472332876,0.644751632678264,0.881155259372442
"WDR88",3.41849619705891,-0.35457810730612,0.769211656494073,-0.460962992841558,0.644825156119191,0.881183233337472
"XRCC3",85.1959715399557,0.170121652985168,0.369226167391629,0.460751885997082,0.644976624702628,0.881317709558695
"NME3",260.56482845065,-0.0666591371923293,0.144704517676778,-0.460656918405435,0.645044768495035,0.881338315229849
"EPHB2",617.385649911423,-0.077040144143768,0.167399061522565,-0.460218494913026,0.645359396977208,0.881474326523633
"PHTF1",64.3262141196325,0.0662148619395714,0.143846866377439,0.460314941903779,0.645290177695597,0.881474326523633
"PPOX",63.9361916692067,-0.0814906251334508,0.177090098948141,-0.460164772720097,0.645397954324366,0.881474326523633
"TLR2",86.9356869543013,-0.0783626692759835,0.170298673072386,-0.46014844309841,0.64540967456523,0.881474326523633
"TMEM44",43.3321583834237,-0.0937640409538452,0.203759930014217,-0.460169185115557,0.645394787435888,0.881474326523633
"FAM107A",142.791171764957,-0.137956879375082,0.299978338484572,-0.459889470926505,0.645595558140122,0.881648866783616
"PI15",29.6106541910365,0.177253315497612,0.385482046455746,0.459822492713577,0.645643636985317,0.881648866783616
"FAM124A",13.6767656210335,-0.141257531731491,0.307298791690151,-0.45967486873141,0.645749610860341,0.881721085726686
"MRPL55",227.867984719749,0.0742830016122946,0.161685214397175,0.45942977463493,0.645925570857665,0.881888845571308
"SERP2",42.7107106367266,-0.0577356642561827,0.125698861092514,-0.459317322005722,0.646006310418629,0.881926583079321
"LAMP2",1238.61249828114,0.0602425382605354,0.131240623017675,0.459023562029435,0.646217246029217,0.8821420431741
"NUCB1",1833.28835733977,0.110878021740463,0.24181134761049,0.458531093913199,0.646570928678799,0.882486579112852
"POC1A",95.0135540257102,0.0840885835887486,0.183389643340821,0.45852416776052,0.646575903499566,0.882486579112852
"BLOC1S2",249.48583500459,-0.0519707890280577,0.113408472848489,-0.458261959822784,0.646764250194986,0.882642873436876
"CD244",40.9338988265903,0.0886348966029703,0.193465649897841,0.458142810621802,0.646849843787926,0.882642873436876
"FBXO25",450.154109339609,-0.040348908878685,0.0880581080811711,-0.45820776482606,0.64680318184892,0.882642873436876
"HYI",674.995143986137,-0.0764789632718639,0.166960175783197,-0.45806709841498,0.646904235836243,0.882644578411579
"SNRPD2",928.802754986877,-0.0613601190848429,0.134037068212817,-0.457784700180242,0.647107128854157,0.882848883122942
"RNF115",435.466985878988,-0.0594170555857868,0.12981999075414,-0.457688028173674,0.647176590256105,0.882871128341984
"ZNF665",18.0767576509579,-0.103617691801046,0.226438592285973,-0.457597314817191,0.647241773004972,0.882887533495367
"FXYD5",205.786585393806,-0.136608340177821,0.298632037106657,-0.457447035828345,0.647349763030687,0.882962323575321
"AP4B1",168.678068507512,0.0510560570878446,0.11178023219888,0.456753900788158,0.647847943826952,0.883208666357111
"ATP1A3",7.3626450291401,-0.196750104528449,0.430665941656983,-0.456850857004051,0.647778248453717,0.883208666357111
"BORCS8-MEF2B",10.8262037934244,-0.179572493741524,0.393034922011149,-0.456886865988031,0.6477523647769,0.883208666357111
"GAB3",78.1990926334517,-0.0845403362218048,0.185013699832471,-0.456940952471929,0.647713487582902,0.883208666357111
"MITD1",197.265627505431,-0.0531566573926756,0.116379735130682,-0.456751833409711,0.647849429961388,0.883208666357111
"SHARPIN",196.372520629117,0.0659572790422322,0.144402573564389,0.456759719817749,0.647843760826642,0.883208666357111
"MIP",0.939592102693948,-0.30241387199914,0.662499206733472,-0.456474315630091,0.64804893627774,0.883306501849279
"PTPRJ",825.16465943127,0.0810911999152874,0.177615205426258,0.456555505598054,0.647990566549253,0.883306501849279
"SSRP1",952.110010011216,-0.0462102416065358,0.101247333122984,-0.456409469574915,0.648095557466186,0.883306501849279
"STARD3",401.758306248979,0.0752999999521087,0.165002722228685,0.456356106948024,0.648133923658087,0.883306501849279
"ARHGEF19",74.0972133616216,-0.0686996941907201,0.150694962069092,-0.455885805653025,0.648472097138399,0.883594609291725
"KCNJ12",4.10867709443771,-0.161552475063996,0.354300197856546,-0.455976248507225,0.648407057929471,0.883594609291725
"RPS15A",5498.19629912612,-0.0754637008608195,0.165548601933552,-0.45584015799245,0.648504924273956,0.883594609291725
"GMNN",137.395591745244,0.0523241509344764,0.11482986920077,0.455666729385471,0.648629650241757,0.883685569629584
"ZNF585B",110.381323069644,0.0538822265998707,0.118266682951794,0.45559937300206,0.648678094101023,0.883685569629584
"FASTKD3",77.5404304213334,-0.0802443110933489,0.176161661225642,-0.455515181538653,0.648738648127252,0.883688502010465
"FECH",141.609980131416,0.0414288351764007,0.0909749992313724,0.455387035190149,0.648830820804944,0.883688502010465
"PDE1A",32.1239882119402,-0.100886005027426,0.221545152124679,-0.45537446457258,0.648839862846506,0.883688502010465
"SFMBT1",245.170264973958,0.0435417156539856,0.0956919701979629,0.455019533654795,0.649095185910762,0.883823394339785
"SKAP1",79.9828130793514,-0.0867336051560903,0.190568025959211,-0.455131991421555,0.649014283840291,0.883823394339785
"TPGS2",287.743707209324,-0.0514121455019301,0.112990035713073,-0.455014861951952,0.649098546821404,0.883823394339785
"NELFB",615.344958953193,-0.0452057921876002,0.0993885714504177,-0.454838936991384,0.649225115737123,0.883923268077537
"GRID2IP",5.58877306879878,-0.140406831819346,0.308749769943591,-0.454759308306526,0.649282407789758,0.883928812375417
"APOC1",104.921176283139,0.152831655039853,0.336362736421373,0.454365595505192,0.649565710746555,0.884048880691628
"CROCC",18.8928713346474,-0.278283316561038,0.613369710426041,-0.453695889821075,0.650047725640231,0.884048880691628
"DMAP1",193.447939312428,-0.0688899593162134,0.151960656396948,-0.453340759046608,0.650303387397021,0.884048880691628
"DRD5",2.74205541166792,0.25522839818753,0.561892312087987,0.454230094800734,0.649663224382099,0.884048880691628
"EME2",224.611717373607,-0.200929671642007,0.442444656082088,-0.454135153131395,0.64973155311844,0.884048880691628
"GOPC",478.684531158228,-0.0246982589064494,0.0544488403512126,-0.453604865542363,0.650113250891536,0.884048880691628
"GORASP1",355.677358126226,0.0435929846661812,0.0961421609842512,0.453422143000531,0.650244794738683,0.884048880691628
"HGS",494.995507673929,-0.0363240643475015,0.0801225244525142,-0.453356463687431,0.650292080618352,0.884048880691628
"MED13",1112.3470127474,-0.0366493039608217,0.0808537031790026,-0.453279225562291,0.650347690076486,0.884048880691628
"MMP12",294.227213154292,0.189952724080822,0.418418302037716,0.453978048177491,0.64984462672888,0.884048880691628
"NINJ1",193.806887897368,0.0638653895482154,0.140499348634146,0.454560040093269,0.649425788393462,0.884048880691628
"NUDT18",95.8682075661136,0.0692283917205209,0.152460514522518,0.454074236449571,0.649775395903529,0.884048880691628
"PRB3",1.39757784805341,-0.78221894334354,1.72199330938149,-0.454252022398682,0.649647443689562,0.884048880691628
"PSMD6",272.024856557647,0.0465374209374511,0.102641505927755,0.453397682709439,0.650262404782377,0.884048880691628
"RPLP1",15343.6160963944,0.0706799341693082,0.15587982510138,0.453425798517158,0.650242162987615,0.884048880691628
"SLC24A5",5.9722360928635,-0.383885228860639,0.8469333953946,-0.45326495678185,0.65035796344348,0.884048880691628
"SLC38A6",45.6216404081063,0.0747934576745356,0.164973377218133,0.453366833702152,0.650284614623455,0.884048880691628
"SNRPA1",295.803206150411,-0.0562092487492014,0.123857063692557,-0.453823521028452,0.649955852875791,0.884048880691628
"STAM2",420.026827150995,0.0442254127068078,0.0975779364245932,0.453231686662943,0.650381917825938,0.884048880691628
"RBM12",521.282949172509,0.0304635908484428,0.067251114571428,0.452982690957294,0.650561205428192,0.884220217754242
"CD79A",582.244525558526,-0.225335363835289,0.497711059300938,-0.452743332952626,0.650733572536042,0.884265972037977
"CSPP1",244.779646037181,-0.0572984943927816,0.126566608204559,-0.45271414953441,0.650754589452718,0.884265972037977
"RUNDC3A",7.58905702081105,-0.143773161722369,0.31750746435636,-0.452818210160259,0.650679649758699,0.884265972037977
"VWDE",5.63411838301368,-0.167943944685873,0.371139832280102,-0.452508542815541,0.650902668367994,0.884394831391035
"ACAN",2.16487935474072,0.323820145307374,0.716001370835372,0.452261906886529,0.651080314886922,0.88449148944519
"PLCB1",52.7081683761269,-0.082139691766461,0.181611118258291,-0.452283387461114,0.651064842106278,0.88449148944519
"SEMA3B",1490.64080914744,0.0771813379147216,0.17071482733822,0.452106821171484,0.651192029917761,0.884570902502992
"CPS1",3259.36920285376,0.108557875079962,0.240180348122035,0.451984835265556,0.651279907210819,0.884611238189218
"DLGAP4",308.98399812429,0.0789806153946444,0.174796276328076,0.45184380956952,0.651381506596071,0.884611238189218
"PIP4P2",33.5218550371641,0.100257485773767,0.221877254469075,0.45186013326905,0.651369746153727,0.884611238189218
"KCNG2",3.31417489493762,0.181689823231417,0.402380017218213,0.451537888207022,0.651601924303523,0.884680402263781
"NPRL2",168.870202062848,0.0456411503249354,0.101074861100101,0.451557883218203,0.651587516878471,0.884680402263781
"OR1J2",2.2197913650505,-0.291713345688696,0.646163985701879,-0.451454045944436,0.651662338344845,0.884680402263781
"PKLR",154.673734562713,0.114246072287988,0.253090798390249,0.451403500303588,0.651698761014953,0.884680402263781
"RIN2",606.413270546712,-0.0568002916348204,0.125813648401555,-0.451463671521019,0.651655402347339,0.884680402263781
"ZNF507",285.89837150763,-0.0696440166374821,0.15433503549196,-0.451252150333099,0.651807827220058,0.884756145987082
"STK39",453.491308942424,0.0482158301552118,0.106870041050191,0.451163204218921,0.651871927273058,0.88477084580193
"BBS9",55.8172388528428,-0.0683598201385097,0.151610813324222,-0.45089013533831,0.65206873361113,0.884893340677119
"FAM167B",23.9839570695502,0.16169256486486,0.358591419399316,0.450910301020907,0.652054198961589,0.884893340677119
"VCP",1826.41227201559,-0.0409023624224341,0.0907333633769826,-0.450797379267109,0.652135590326804,0.884911766318455
"ADH1A",1.26063750086886,-0.259669893741513,0.576186739094437,-0.450669680717788,0.652227637453464,0.88492704888981
"BZW1",2114.10242681183,0.060516394966006,0.13433576443435,0.450486102646033,0.652359972701959,0.88492704888981
"FIG4",115.992007217123,0.0494142874316558,0.109670190780442,0.450571728561886,0.652298246501235,0.88492704888981
"TM2D1",237.99491521749,0.0400031608222082,0.0887938885285305,0.450517051174696,0.652337662182971,0.88492704888981
"ZNF606",78.1470859062521,0.0431920254025102,0.0959364784651176,0.450214830620605,0.652555543602209,0.885029519285326
"ZNG1B",154.738848382268,0.0580755218527833,0.129010962061803,0.450159590507991,0.652595371346101,0.885029519285326
"ZNRF3",102.373909403615,-0.0901157019067238,0.200129877811151,-0.450286098669184,0.65250416128926,0.885029519285326
"CRYAA",1.66073959170009,0.533805328552309,1.18646391476611,0.449912822386627,0.652773301569056,0.885132327532889
"DIPK2A",144.665149795955,0.0538238419869093,0.119634337877783,0.449902953798225,0.652780417648385,0.885132327532889
"TRIM39",69.3670116038639,0.145076803482859,0.322512778595897,0.449832729464148,0.652831056191095,0.885132327532889
"CNN1",778.711853410916,0.160826427047751,0.357666748598806,0.449654399459285,0.652959656575782,0.885162172385501
"MIDEAS",449.120986291346,-0.0499560395484911,0.111091933413345,-0.449681970720747,0.652939773241892,0.885162172385501
"FAM217B",241.043093364549,-0.0437413601700865,0.0973089031788417,-0.449510360729227,0.653063535778378,0.885230740695592
"PAQR8",943.241712357682,0.0586539453198528,0.130578788706493,0.449184326955977,0.653298692713676,0.885435614263942
"ZNF263",165.829307401527,-0.0492430395690461,0.10963533802405,-0.449152987134896,0.65332129886234,0.885435614263942
"CCN1",269.452997622575,0.177271937956839,0.394985618162263,0.448806057247416,0.65357156878945,0.88548115963999
"DNMT3B",11.9919747079375,-0.0927142029823574,0.206607319298896,-0.448745975200564,0.653614915020908,0.88548115963999
"ENOSF1",712.437472490083,-0.115099398393828,0.256412545758881,-0.448883645896415,0.653515594137895,0.88548115963999
"FOLR3",0.910322658174895,-0.318496853780596,0.709425974080689,-0.448950088405377,0.653467662177322,0.88548115963999
"H3C10",207.521328622979,0.166592630315354,0.371247906936137,0.448736887677623,0.653621471321951,0.88548115963999
"ABRAXAS2",230.1576832401,-0.0275232019485351,0.061504333660583,-0.447500205439576,0.654513939571967,0.885707026251072
"ALG2",369.436762602165,0.0393764389410919,0.0879075500002856,0.447930114546065,0.654203633848869,0.885707026251072
"CBY3",1.49265921143834,-0.460162037780887,1.02631542210997,-0.448363171660089,0.653891116321055,0.885707026251072
"CTNNB1",3765.91331156086,0.0555813205365769,0.124166625107834,0.447634946092049,0.654416678179941,0.885707026251072
"CXCL10",77.9803985154037,0.177062492407912,0.395109645560139,0.448135079458499,0.654055712479047,0.885707026251072
"DIRAS1",13.9794086711267,0.165704445588743,0.370000582873619,0.447849147430513,0.654262070844598,0.885707026251072
"EFR3A",1078.96607417714,0.0381945450010482,0.0853234145874864,0.447644356308377,0.65440988571459,0.885707026251072
"PARVB",103.68808915072,0.10191553991136,0.22744636938292,0.448086026555908,0.654091112289789,0.885707026251072
"PCDHA12",1.8162661758735,0.253814844689346,0.567407671620156,0.447323604146225,0.654641426591496,0.885707026251072
"PDE8B",37.8564032774139,-0.0853762707151254,0.19085319362166,-0.447340016140217,0.654629578483623,0.885707026251072
"PTGDR",53.9519389907201,0.100013786265879,0.223466802735014,0.447555453614625,0.654474058438077,0.885707026251072
"RIMBP3C",1.10829740569305,-0.461143149117706,1.03070505046363,-0.447405539451152,0.654582276916925,0.885707026251072
"SFXN3",758.3455636668,-0.0658256928359868,0.146984749303783,-0.447840290559264,0.654268463308436,0.885707026251072
"THNSL2",158.341615704851,0.14227449131621,0.317462554586248,0.448161489475941,0.654036653590338,0.885707026251072
"TMEM256-PLSCR3",8.4166292722291,0.217083423428583,0.484522578592504,0.448035722213796,0.654127416029974,0.885707026251072
"TRIM16",178.018410482897,0.0754205564115412,0.168326337258739,0.448061531188729,0.654108790054107,0.885707026251072
"LTV1",141.111191272818,0.0502745233825847,0.11243991253927,0.44712346574466,0.654785917030018,0.885830357249455
"EEFSEC",43.5067455397567,0.201960052021731,0.451913867377098,0.446899435049214,0.654947671910027,0.885977022540612
"BAHCC1",73.1208058033442,-0.19450570714205,0.435512809022482,-0.446613057325735,0.655154466239885,0.885979020656259
"GLA",188.72824321629,0.0558644224063825,0.125087739624605,0.446601901785377,0.655162522228922,0.885979020656259
"NEK6",435.497101239122,0.0461811455825652,0.103392208442047,0.446659823582842,0.655120694358884,0.885979020656259
"TBC1D14",498.899492534001,-0.0551501179728739,0.123468450134164,-0.446673768990753,0.655110623929901,0.885979020656259
"CHID1",610.017212167324,-0.0610846877822334,0.13684336361076,-0.44638399824769,0.655319889620558,0.885996248708268
"NUDT13",36.4989232749295,-0.169846618814427,0.380501798221135,-0.446375338062706,0.655326144221391,0.885996248708268
"PML",300.446030268277,0.0676417064520071,0.151539793382412,0.446362667799821,0.655335295043716,0.885996248708268
"CCNC",472.778221208643,0.0475874296386811,0.10666538737238,0.446137503561005,0.655497923658187,0.886017333082062
"DQX1",218.916956146466,0.0615633767480515,0.138043206218032,0.445971797053276,0.655617618374288,0.886017333082062
"ERAP1",1764.43686109887,0.0793559435545381,0.177888676461722,0.446098903724283,0.655525804672537,0.886017333082062
"TCF25",2013.66955481977,-0.0546099491806422,0.122407570295652,-0.446132122782456,0.655501810214842,0.886017333082062
"ZFP1",38.5374385476187,-0.0871066597999137,0.195299962355411,-0.44601472908323,0.655586606448967,0.886017333082062
"MASP1",27.1431210918514,0.185813185420445,0.416761004587064,0.445850699502352,0.655705096314783,0.886063456569216
"ZNF14",46.642083337478,-0.0760877604821328,0.170707957115476,-0.445718886030972,0.655800320545492,0.886120039370329
"KHDRBS1",1091.84219195552,0.03867722259419,0.0868045327232097,0.445566854412068,0.655910157647902,0.886196356330758
"LHX4",59.0200663142618,0.214436217015645,0.481376673777012,0.445464495263389,0.655984112458056,0.886224184465256
"THRA",834.019652609412,0.0474416928534133,0.10655649955359,0.445225707039612,0.656156650816929,0.886385182059241
"CASP4",563.198278148982,-0.0557896088974301,0.125408852215421,-0.444861809289167,0.6564196233507,0.88656574505253
"FAM13C",106.699074290447,-0.211579249518167,0.475889326213532,-0.444597594154132,0.656610586422492,0.88656574505253
"NBPF3",55.617917980558,0.106998985615812,0.240523330435205,0.444859072183173,0.656421601495424,0.88656574505253
"PCDH19",28.8717747465236,0.111440206164387,0.250649594630791,0.44460557109035,0.656604820715573,0.88656574505253
"SRM",176.428398458253,0.123457094702982,0.277656505193743,0.444639662293653,0.656580179920763,0.88656574505253
"VPS8",212.504146408373,-0.0555462323297217,0.124889947651004,-0.444761434963059,0.656492166853166,0.88656574505253
"PICK1",129.579846905366,-0.0613952524626996,0.138161094615914,-0.444374392323522,0.656771924363681,0.88671150152466
"HTR2B",25.3856270138639,-0.31882984374478,0.718098464908022,-0.443991819124161,0.657048498617115,0.886984425842038
"RARS1",1592.31725697952,-0.0449965133775441,0.101355590889072,-0.443947028307401,0.657080882386684,0.886984425842038
"EPHA7",34.826289741408,-0.139914753249633,0.315345352263149,-0.44368738034508,0.657268620600389,0.887019828206737
"MATN4",1.28178487277996,-0.319248395291418,0.719532225418627,-0.443688807830224,0.657267588399467,0.887019828206737
"STRADA",129.288527253353,-0.0601492162769661,0.135588683433913,-0.443615313266784,0.657320732468452,0.887019828206737
"ZNF233",24.9751780193694,0.181733984480009,0.409551494852392,0.443739033465153,0.657231271137015,0.887019828206737
"SYNPO2L",1.24215949676557,-0.304487179479704,0.686711913598382,-0.443398714148101,0.657477365810938,0.887159116805091
"GPR35",805.290395495887,0.0642384193689016,0.144975414477947,0.443098711600325,0.6576943370706,0.88737979239688
"CNPY3",384.505823131086,-0.0958470156721217,0.216457773968393,-0.442797751796696,0.657912029629996,0.887457232203736
"SIL1",296.498569809569,-0.0688984617507084,0.155589939127909,-0.442820802790259,0.657895355181917,0.887457232203736
"ZBTB33",299.329847751422,-0.0418711817183948,0.0945602039655389,-0.442799189960019,0.657910989297641,0.887457232203736
"AKAP6",59.2315219868387,-0.101102843080405,0.228446343753663,-0.44256713160367,0.658078863236055,0.887534284012289
"AVPR1A",12.3932618682387,-0.209990068498598,0.474734415092466,-0.442331673926984,0.658249213908063,0.887534284012289
"CCPG1",708.481739417545,0.0428084025038111,0.0967446259735059,0.442488686818991,0.658135615081197,0.887534284012289
"CEMIP2",903.234138351304,-0.0900193897881807,0.203735619732793,-0.441844140490723,0.658601994621612,0.887534284012289
"H2AC16",96.9410652733136,-0.229557570814258,0.519068275562461,-0.442249279375647,0.65830882952235,0.887534284012289
"KDM5C",608.372649479531,0.0526300152668136,0.119050866624007,0.442080068455383,0.658431266916677,0.887534284012289
"MFAP1",347.567620243238,0.0405782182718102,0.091813088291196,0.441965508698625,0.658514165100515,0.887534284012289
"NDC1",283.41174971164,-0.0652920965851651,0.147775665564119,-0.441832532683369,0.658610394993766,0.887534284012289
"PATE2",1.21775709152396,-0.738285175616503,1.66796782699905,-0.442625549285804,0.658036601524701,0.887534284012289
"PTGR1",2414.18523258149,-0.0995130654102963,0.225095911338863,-0.442091839067159,0.658422749657897,0.887534284012289
"RANBP2",1502.23394691084,-0.0395660836228583,0.0894650239851231,-0.442251975804954,0.658306878518066,0.887534284012289
"SERPINA3",137.341909680453,-0.191235255586906,0.432680738695821,-0.44197774128639,0.658505313106841,0.887534284012289
"DSC3",9.96231138977828,0.132458883219994,0.29991014240315,0.441661899656392,0.658733884175418,0.887628677776206
"ATP2C1",562.162117912897,-0.0544638731012594,0.123505705328469,-0.440982648991074,0.659225558317764,0.887745687210332
"BCAS2",207.730580850377,-0.0471252611177237,0.106862354431658,-0.440990294181306,0.659220023543204,0.887745687210332
"CCDC181",5.68500193840788,0.24035994227548,0.544478617010924,0.441449736988767,0.658887441839164,0.887745687210332
"DNAH14",24.1738677292154,-0.101547197401784,0.230213433095364,-0.441100226152826,0.659140439793708,0.887745687210332
"MSC",27.9637286858816,-0.136001322891474,0.30813442518341,-0.441370102709302,0.658945082713225,0.887745687210332
"PRDM12",1.10594448876096,-0.273529833908453,0.62031768257784,-0.440951211920561,0.659248317541829,0.887745687210332
"PXDC1",291.417789992683,0.104871727928501,0.237759499866761,0.441083229007758,0.659152744392574,0.887745687210332
"VN1R2",0.957263197290442,-1.52226875460188,3.45222330676887,-0.440953153759528,0.659246911716323,0.887745687210332
"C13orf46",48.1272258877789,-0.298589627534722,0.677566837405003,-0.440679223142447,0.659445240076302,0.88781555309472
"DCBLD1",236.133385188111,0.0462659463011254,0.105026523758295,0.440516782290162,0.659562860100651,0.88781555309472
"LIN7A",82.5838160340645,0.0813814599092824,0.184743554221108,0.440510415924347,0.65956747002443,0.88781555309472
"PRDX5",1280.74833521968,0.0515905343399558,0.117068505739487,0.440686707445985,0.65943982105149,0.88781555309472
"WASF1",22.149386118989,0.0945974673969911,0.214702230455432,0.440598438108111,0.659503733778129,0.88781555309472
"HMGA2",35.9558285845248,0.0762330946285504,0.173146601603027,0.440280628801078,0.659733868915954,0.887967571217592
"COX4I1",5592.57836149618,0.0521657776520482,0.118607239094101,0.439819508914297,0.660067836747613,0.88814523249718
"GCFC2",151.247617122303,-0.0878669060880688,0.199715117634302,-0.439961216401063,0.659965197348936,0.88814523249718
"P2RX5-TAX1BP3",204.654950709308,-0.241339188285058,0.548709568999909,-0.43983047119978,0.660059896484395,0.88814523249718
"TDRKH",67.8852997538241,0.122072424282044,0.277561570468284,0.439803046495562,0.660079760969666,0.88814523249718
"EMB",1374.71720425003,0.0813550661677101,0.185091834780622,0.439538925442795,0.66027108354667,0.888261135964607
"ZNF165",34.9814351238125,0.077184043556023,0.175603275349429,0.439536468795564,0.660272863183758,0.888261135964607
"SIGLEC7",22.8834276075604,-0.130770044893907,0.297587038633826,-0.439434612119704,0.660346651585655,0.888288453566546
"ATP2C2",364.323366344708,-0.0642150008197807,0.146222041441865,-0.439160882904998,0.660544966598338,0.888404374935095
"FAR1",567.67541367636,-0.0713431604429576,0.162439497327272,-0.439198357645865,0.660517814986649,0.888404374935095
"MAN1A2",1338.41259434664,0.0381685961790383,0.0869257616009237,0.439094181932743,0.660593294626313,0.888404374935095
"SIGLEC16",17.6988936038936,0.199429276285327,0.454385881020275,0.438898488301463,0.660735092140785,0.888523127306801
"SLC30A7",471.047990763334,0.0472217144803185,0.107619196493706,0.438785235523292,0.660817159458023,0.888561544805563
"IRF2BP1",106.663732137914,-0.0785758460968895,0.17915913838055,-0.438581290394395,0.660964956223679,0.888688331410919
"H2AC6",392.947948747005,0.105346103370777,0.240239658486401,0.438504217140904,0.661020813795322,0.888691492336612
"LIPT2",27.7858999593968,0.0775035952405816,0.176797264393652,0.438375534295679,0.661114078776107,0.888744940056038
"CCRL2",129.23397002451,0.0538840223848248,0.12306453743468,0.437851744361574,0.661493758312814,0.888823706157877
"CPSF3",250.3175731812,-0.0457516327851952,0.104435690749833,-0.438084264648464,0.661325200610908,0.888823706157877
"FDXACB1",26.2616008665303,-0.0617582454440967,0.141004040149273,-0.437989190797063,0.661394119103006,0.888823706157877
"GJA1",166.78838699688,-0.0920028776448884,0.210017294125758,-0.43807286456037,0.661333464318236,0.888823706157877
"LRCH4",427.163022086443,-0.0679943470903259,0.155192476734945,-0.438129144665011,0.661292668340418,0.888823706157877
"TCEAL2",15.3668844689074,-0.19815249035765,0.452553982332437,-0.437853820966029,0.661492252872829,0.888823706157877
"JAM3",144.327179303997,-0.110153412081985,0.251780033379312,-0.437498599883162,0.661749791257273,0.889087054161603
"VLDLR",19.4769972097054,0.125356120695114,0.286571670738321,0.437433750419736,0.661796812005533,0.889087054161603
"KCNV1",16.1324423510531,0.103649621374283,0.237051475001731,0.437245207495656,0.661933527410772,0.889198799479578
"CD3E",266.301625035726,-0.179660580834535,0.4112156284603,-0.436901149665036,0.662183038139993,0.889339301653012
"TTC39B",565.790071332631,0.0550432136024036,0.125965604952914,0.436970184225916,0.662132971269578,0.889339301653012
"ZBTB40",316.815934584403,-0.0352205586149509,0.0806184782251354,-0.436879477141628,0.662198756309399,0.889339301653012
"SAXO5",2.85018541873675,-0.15007268360568,0.343656230889432,-0.436694202276706,0.662333134447684,0.889420770151926
"ZNF821",101.263153492869,-0.06874749297759,0.157443673752362,-0.436648176069116,0.662366518514611,0.889420770151926
"SMC1A",1103.91081484924,-0.0466455981585304,0.106900443993242,-0.436346159249621,0.66258559621542,0.88964302081988
"TRAK1",1156.33966463062,-0.057386028878768,0.13157082535664,-0.436160742499072,0.662720108577569,0.889751700215411
"CCDC43",179.157611369218,0.0340883073244086,0.0782415916521475,0.435680136415949,0.663068819510073,0.889767667975495
"CDK5",83.1576920289478,-0.0487697818099117,0.111945873525346,-0.435655020360083,0.66308704484847,0.889767667975495
"DDX3X",2053.79531551945,-0.0439954274151548,0.100982806893515,-0.435672455228419,0.663074393303629,0.889767667975495
"FAM83A",21.9452553229226,-0.153657740184178,0.352727350233452,-0.435627518202032,0.663107001878541,0.889767667975495
"PNPLA6",504.02916678841,0.123215356166099,0.282761648056181,0.435756960016081,0.663013074092728,0.889767667975495
"TPSG1",115.793104271056,-0.10362044617078,0.237825918617517,-0.435698710944232,0.663055341126229,0.889767667975495
"ZNF711",83.8089704198008,0.164475313214689,0.377253886937993,0.435980433626977,0.662850925813534,0.889767667975495
"GTF2H5",216.54861280883,-0.0482911691565415,0.110874054737303,-0.435549771052924,0.663163420642441,0.8897714882826
"CERS6",2076.00188166158,0.0767246727819513,0.176273355360633,0.435259614959858,0.663373995045903,0.889842720974982
"SCFD1",514.777197146162,-0.0443492095267651,0.101892441884813,-0.435255144605334,0.663377239515457,0.889842720974982
